No,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,Y
4068,400,328,72,0,0,0,0,0,0,0,0,0,0.73,5,0,0,167,0,0,2,0,0,0,29.243,2.189,2.119,0,0,0,0,0,0,33.4,23.209,1
4069,428,428,0,0,0,0,0,0,0,0,0,0,1,5,0,0,82,0,0,1,0,0,0,15.241,1.645,2.47,0,0,0,0,0,0,20.5,18.835,1
4070,918,738,180,0,0.297,0.199,0.7,0,273,147,126,0,0.68,1,328,55,247,0.223,0.749,3,25.171,1.505,1.343,21.478,1.202,1.19,0,0,0,0,0,0,35.286,18.179,1
4071,578,511,67,0,0,0,0,0,0,0,0,0,1,1,0,0,204,0,0,2,0,0,0,16.015,1.166,1.542,0,0,0,0,0,0,20.4,21.308,1
4072,175,175,0,0,0.926,0.926,0,0,162,162,0,0,0.777,1,249,87,112,0.777,0.839,4,15.291,1.514,2.693,44.892,2.052,2.473,-13.363,-14.866,0.452,-0.604,2.832,0.037,37.333,27.536,1
4073,431,431,0,0,0,0,0,0,0,0,0,0,1,3,0,0,59,0,0,3,0,0,0,14.929,1.732,2.192,0,0,0,0,0,0,7.375,4.121,1
4074,350,152,57,141,0,0,0,0,0,0,0,0,1,5,0,0,44,0,0,2,0,0,0,44.417,0.956,0.796,0,0,0,0,0,0,44,0,1
4075,403,403,0,0,0.335,0.335,0,0,135,135,0,0,0.481,1,170,35,142,0.246,0.736,3,23.206,1.039,2.502,16.389,1.202,2.536,15.536,3.713,2.045,0,-2.556,0.596,20.286,20.824,1
4076,278,278,0,0,0,0,0,0,0,0,0,0,0.543,5,0,0,102,0,0,2,0,0,0,7.87,1.148,1.613,0,0,0,0,0,0,25.5,28.745,1
4077,91,91,0,0,0,0,0,0,0,0,0,0,1,4,0,0,49,0,0,0,0,0,0,12.949,1.107,1.987,0,0,0,0,0,0,16.333,9.104,1
4078,1300,1014,286,0,0,0,0,0,0,0,0,0,1,3,0,0,638,0,0,1,0,0,0,25.324,1.636,2.005,0,0,0,0,0,0,30.381,29.305,1
4079,891,768,123,0,0.055,0.064,0,0,49,49,0,0,0.974,1,66,17,133,0.128,2.324,4,5.825,0.979,1.591,23.535,1.237,1.584,-0.469,0.102,0.308,-0.058,3.261,-2.08,11.083,8.568,1
4080,870,288,582,0,0,0,0,0,0,0,0,0,0.837,5,0,0,107,0,0,1,0,0,0,44.627,1.447,1.469,0,0,0,0,0,0,21.4,8.593,1
4081,505,163,342,0,0,0,0,0,0,0,0,0,1,6,0,0,79,0,0,0,0,0,0,8.87,1.238,1.337,0,0,0,0,0,0,19.75,20.825,0
4082,169,44,45,80,0.195,0,0,0.413,33,0,0,33,0.911,5,33,0,10,0,0,1,0.238,0.349,0.119,65.099,2.146,2.628,11.961,-1.439,-1.059,0.153,-0.108,0,10,0,1
4083,909,538,371,0,0,0,0,0,0,0,0,0,0.971,5,0,0,19,0,0,1,0,0,0,45.454,0.961,1.109,0,0,0,0,0,0,9.5,6.5,1
4084,856,610,246,0,0.494,0.639,0.134,0,423,390,33,0,0.662,5,629,206,430,0.479,0.969,7,19.894,1.955,1.989,28.066,1.62,1.35,-1.382,3.73,0.525,0.112,0.239,-0.005,30.714,21.235,1
4085,79,79,0,0,0.848,0.848,0,0,67,67,0,0,0.468,2,87,20,24,0.833,0.983,3,13.532,1.991,2.522,26.741,0,4.126,-13.745,0,-0.634,0,0,0,24,0,1
4086,520,53,123,344,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,2,0,0,0,22.586,0.799,0.965,0,0,0,0,0,0,0,0,1
4087,313,313,0,0,0.013,0.013,0,0,4,4,0,0,1,4,4,0,52,0,0,3,2.059,0,0.526,9.986,1.319,1.559,-8.25,-1.617,0,0,0.359,0.042,17.333,11.146,1
4088,512,195,317,0,0,0,0,0,0,0,0,0,0.988,3,0,0,44,0,0,2,0,0,0,53.909,1.545,1.465,0,0,0,0,0,0,11,8.396,1
4089,137,137,0,0,0.38,0.38,0,0,52,52,0,0,0.62,3,85,33,72,0.458,1.208,1,10.573,0.772,1.951,31.248,1.598,3.838,-21.823,-5.878,0,0,4.369,-1.512,24,10.198,1
4090,457,402,55,0,0,0,0,0,0,0,0,0,0.993,3,0,0,245,0,0,0,0,0,0,17.62,2.036,1.724,0,0,0,0,0,0,22.1,17.885,1
4091,1224,428,133,663,0.03,0.07,0,0.011,37,30,0,7,0.802,5,118,81,328,0.247,8.169,7,24.048,2.614,2.342,63.09,1.177,1.904,-18.079,-1.256,3.047,1.359,1.895,-0.23,32.8,25.305,1
4092,735,612,123,0,0,0,0,0,0,0,0,0,0.869,3,0,0,373,0,0,0,0,0,0,24.592,1.892,1.93,0,0,0,0,0,0,26.643,43.662,1
4093,699,108,591,0,0,0,0,0,0,0,0,0,1,5,0,0,892,0,0,1,0,0,0,44.179,1.561,1.901,0,0,0,0,0,0,55.75,57.575,1
4094,2124,582,1044,498,0,0,0,0,0,0,0,0,1,5,0,0,162,0,0,1,0,0,0,44.951,0.9,0.994,0,0,0,0,0,0,12.462,11.666,1
4095,611,457,154,0,0.19,0.23,0.071,0,116,105,11,0,0.969,5,153,37,192,0.193,1.015,12,12.042,1.109,2.648,31.723,1.397,1.552,-9.991,0.518,-0.461,-0.485,-1.005,0.91,19.2,16.975,1
4096,62,62,0,0,0.032,0.032,0,0,2,2,0,0,1,2,2,0,3,0,0,3,1.076,0,0,11.891,1.409,1.789,-4.212,-0.989,-0.941,-0.467,1.613,-0.302,3,0,1
4097,190,70,120,0,0,0,0,0,0,0,0,0,0.489,6,0,0,9,0,0,1,0,0,0,38.947,1.592,1.936,0,0,0,0,0,0,9,0,0
4098,237,237,0,0,0,0,0,0,0,0,0,0,0.763,5,24,24,152,0.158,0,2,0,0,0,23.278,1.669,2.468,0,0,0,0,0,0,21.714,23.334,1
4099,314,264,50,0,0,0,0,0,0,0,0,0,1,2,0,0,56,0,0,0,0,0,0,13.635,0.676,0.777,0,0,0,0,0,0,28,16,1
4100,483,237,246,0,0,0,0,0,0,0,0,0,0.874,4,0,0,206,0,0,1,0,0,0,45.536,2.305,2.697,0,0,0,0,0,0,34.333,22.148,1
4101,636,636,0,0,0,0,0,0,0,0,0,0,1,3,0,0,16,0,0,3,0,0,0,19.897,1.254,1.344,0,0,0,0,0,0,8,6,0
4102,864,64,525,275,0,0,0,0,0,0,0,0,0.999,2,0,0,85,0,0,0,0,0,0,33.881,1.253,1.375,0,0,0,0,0,0,28.333,7.846,1
4103,1192,1006,186,0,0.003,0.003,0,0,3,3,0,0,0.819,4,20,17,761,0.022,8.876,3,4.115,0,0.004,22.759,2.084,2.516,-7.356,-1.507,-0.648,-0.518,-2.712,-0.141,23.061,19.456,1
4104,135,135,0,0,0,0,0,0,0,0,0,0,1,4,0,0,26,0,0,2,0,0,0,14.843,1.692,1.62,0,0,0,0,0,0,8.667,3.399,1
4105,1108,380,728,0,0.024,0.071,0,0,27,27,0,0,0.981,1,27,0,203,0,0,2,5.389,0.787,0.871,38.52,1.483,1.285,2.575,-1.321,-1.204,-0.327,-0.445,0.164,25.375,33.007,1
4106,713,713,0,0,0,0,0,0,0,0,0,0,0.755,5,0,0,260,0,0,1,0,0,0,18.598,1.62,1.649,0,0,0,0,0,0,12.381,10.594,1
4107,431,266,165,0,0,0,0,0,0,0,0,0,0.916,3,0,0,78,0,0,2,0,0,0,24.157,2.843,2.85,0,0,0,0,0,0,9.75,15.77,1
4108,154,154,0,0,0.422,0.422,0,0,65,65,0,0,0.649,5,100,35,38,0.921,2.182,2,26.906,1.613,1.413,38.138,0.734,0.81,-11.234,1.318,0,0,-0.488,0.896,12.667,8.654,1
4109,671,616,55,0,0,0,0,0,0,0,0,0,0.882,2,0,0,66,0,0,1,0,0,0,22.514,1.598,1.994,0,0,0,0,0,0,16.5,10.356,1
4110,663,579,84,0,0.005,0.005,0,0,3,3,0,0,0.998,5,3,0,604,0,0,3,3.737,0.893,0,22.064,1.591,2.023,23.017,-0.299,-0.387,-0.616,0,0,27.455,22.181,1
4111,508,369,139,0,0,0,0,0,0,0,0,0,0.441,5,0,0,241,0,0,2,0,0,0,19.774,1.346,1.26,0,0,0,0,0,0,21.909,23.605,0
4112,453,453,0,0,0,0,0,0,0,0,0,0,1,1,0,0,182,0,0,1,0,0,0,23.63,1.829,2.354,0,0,0,0,0,0,20.222,18.873,1
4113,1574,397,823,354,0.001,0.005,0,0,2,2,0,0,0.999,5,5,3,126,0.024,18.738,2,1.566,0,0,93.766,1.454,1.278,-9.145,-2.177,1.051,0,1.813,-0.56,21,12.78,1
4114,291,291,0,0,0,0,0,0,0,0,0,0,1,4,0,0,116,0,0,2,0,0,0,15.224,1.17,1.307,0,0,0,0,0,0,38.667,35.706,1
4115,1199,507,658,34,0.007,0,0.012,0,8,0,8,0,0.984,3,8,0,89,0,0,3,1.339,0.263,0.439,21.974,1.316,1.183,-0.504,0.297,0.344,-0.072,-0.335,0.277,17.8,11.479,0
4116,1405,920,292,193,0,0,0,0,0,0,0,0,0.998,5,0,0,238,0,0,2,0,0,0,51.005,2.101,2.205,0,0,0,0,0,0,18.308,17.517,1
4117,587,587,0,0,0.315,0.315,0,0,185,185,0,0,0.859,5,232,47,194,0.242,0.769,4,10.282,1.521,1.66,20.101,1.584,1.498,-0.961,-1.114,-1.652,0.961,0.648,-0.387,32.333,49.778,0
4118,639,157,482,0,0,0,0,0,0,0,0,0,0.975,1,0,0,188,0,0,1,0,0,0,32.647,1.195,1.73,0,0,0,0,0,0,26.857,14.267,1
4119,1009,335,674,0,0,0,0,0,0,0,0,0,1,6,0,0,97,0,0,1,0,0,0,21.082,1.166,0.927,0,0,0,0,0,0,24.25,13.442,1
4120,729,729,0,0,0,0,0,0,0,0,0,0,1,1,0,0,225,0,0,1,0,0,0,11.962,1.076,1.3,0,0,0,0,0,0,22.5,17.374,1
4121,189,77,112,0,0,0,0,0,0,0,0,0,1,5,0,0,23,0,0,1,0,0,0,19.104,1.809,2.016,0,0,0,0,0,0,11.5,3.5,1
4122,105,105,0,0,0.162,0.162,0,0,17,17,0,0,0.571,5,28,11,47,0.234,1.446,3,5.652,2.045,0.292,9.994,1.003,1.444,2.54,0.272,-0.129,-0.039,-0.13,-0.079,23.5,16.5,0
4123,599,415,184,0,0.06,0.087,0,0,36,36,0,0,0.952,1,103,67,652,0.103,1.71,5,11.569,2.063,1.96,18.785,1.559,2.074,-1.231,0,2.995,0,0,0,29.636,20.404,1
4124,494,107,253,134,0,0,0,0,0,0,0,0,0.978,1,0,0,25,0,0,2,0,0,0,21.424,1.289,1.577,0,0,0,0,0,0,12.5,6.5,1
4125,973,377,137,459,0.018,0.016,0.088,0,18,6,12,0,0.8,2,45,27,72,0.375,20.271,6,17.032,2.975,0.144,67.464,1.771,2.396,27.343,-3.162,-1.588,0.194,5.613,-1.451,14.4,9.308,1
4126,261,261,0,0,0.759,0.759,0,0,198,198,0,0,0.897,4,218,20,88,0.227,0.3,4,12.94,1.325,1.228,15.059,2,1.793,12.21,1.31,-1.423,0.355,0,0,12.571,10.835,0
4127,673,673,0,0,0.019,0.019,0,0,13,13,0,0,0.978,5,42,29,275,0.105,5.459,5,4.673,1.078,0,18.072,1.786,2.095,-3.717,-2.558,0.48,0.579,3.858,-1.873,21.154,16.205,1
4128,629,449,180,0,0,0,0,0,0,0,0,0,1,1,0,0,169,0,0,1,0,0,0,33.372,1.462,2.218,0,0,0,0,0,0,14.083,13.086,1
4129,302,162,140,0,0.01,0,0.021,0,3,0,3,0,0.55,1,29,26,154,0.169,16.996,2,4.554,0,2.62,28.535,2.125,1.446,-30.465,-4.297,0,0,3.699,-0.527,30.8,19.783,1
4130,142,142,0,0,0.007,0.007,0,0,1,1,0,0,0.979,5,28,27,52,0.519,73.731,1,0,0,0,14.27,1.555,1.26,0,0,0,0,0,0,17.333,20.287,1
4131,860,314,546,0,0.24,0.29,0.211,0,206,91,115,0,0.613,5,347,141,631,0.223,0.933,4,9.121,1.698,1.335,22.508,1.764,1.695,5.509,4.112,-2.335,0.258,-1.083,1.079,31.55,24.254,0
4132,734,598,136,0,0,0,0,0,0,0,0,0,1,5,0,0,137,0,0,1,0,0,0,25.339,2.268,1.795,0,0,0,0,0,0,19.571,19.055,1
4133,1113,574,539,0,0,0,0,0,0,0,0,0,0.998,5,0,0,290,0,0,1,0,0,0,20.232,1.816,1.969,0,0,0,0,0,0,20.714,16.135,1
4134,212,212,0,0,0,0,0,0,0,0,0,0,1,5,0,0,56,0,0,2,0,0,0,24.39,1.98,2.07,0,0,0,0,0,0,18.667,19.345,1
4135,1069,276,793,0,0,0,0,0,0,0,0,0,1,5,0,0,440,0,0,1,0,0,0,31.601,2.549,2.862,0,0,0,0,0,0,20,15.235,1
4136,188,188,0,0,0.255,0.255,0,0,48,48,0,0,0.734,5,84,36,106,0.34,1.33,5,6.17,2.369,0.9,39.548,2.815,1.93,9.622,-1.586,-2.232,0.289,-0.241,0.227,21.2,15.158,1
4137,572,572,0,0,0.021,0.021,0,0,12,12,0,0,0.97,5,47,35,171,0.205,9.756,4,14.623,0.299,1.397,23.668,2.461,2.819,-7.719,-5.055,-0.922,0,-1.257,-1.429,28.5,26.55,1
4138,262,180,82,0,0.057,0.083,0,0,15,15,0,0,0.954,5,15,0,39,0,0,3,5.058,0.346,0.686,19.937,1.404,3.344,1.917,0.161,-0.535,-0.303,-0.576,0.342,39,0,0
4139,1067,294,488,285,0,0,0,0,0,0,0,0,1,5,0,0,14,0,0,2,0,0,0,41.407,0.806,0.817,0,0,0,0,0,0,4.667,4.497,1
4140,944,478,466,0,0,0,0,0,0,0,0,0,1,5,0,0,116,0,0,2,0,0,0,29.135,1.325,1.593,0,0,0,0,0,0,29,24.648,1
4141,1708,1062,506,140,0.043,0.043,0.053,0,73,46,27,0,0.826,5,103,30,260,0.115,2.7,5,33.113,1.152,2.848,37.145,2.068,2.207,-0.744,0.043,-2.537,-0.603,0.524,0.107,17.333,13.345,0
4142,807,126,221,460,0,0,0,0,0,0,0,0,1,6,0,0,59,0,0,1,0,0,0,39.474,1.436,1.364,0,0,0,0,0,0,29.5,21.5,0
4143,227,227,0,0,0.018,0.018,0,0,4,4,0,0,0.868,1,4,0,9,0,0,2,3.2,0.277,0,12.82,1.321,1.217,12.853,0.447,-0.394,-0.1,-0.151,0,9,0,0
4144,187,123,64,0,0,0,0,0,0,0,0,0,0.824,6,0,0,229,0,0,3,0,0,0,10.476,1.433,1.555,0,0,0,0,0,0,28.625,31.392,1
4145,2657,288,984,1385,0.204,0,0.34,0.149,541,0,335,206,0.634,1,541,0,48,0,0,9,21.017,0.995,0.817,73.852,1.073,1.066,-1.846,-4.849,0.572,0.195,0.605,-0.599,24,21,0
4146,104,104,0,0,0,0,0,0,0,0,0,0,0.837,5,0,0,99,0,0,1,0,0,0,5.315,1.303,0.983,0,0,0,0,0,0,24.75,19.46,0
4147,117,117,0,0,0.479,0.479,0,0,56,56,0,0,0.744,1,67,11,72,0.153,0.319,3,16.123,1.12,2.696,10.332,1.08,1.971,-1.501,6.159,0.665,-0.116,-0.315,0.208,14.4,9.091,0
4148,456,64,392,0,0.303,0,0.352,0,138,0,138,0,0.432,3,147,9,26,0.346,1.144,6,7.511,1.274,1.116,21.386,1.289,1.91,-0.545,2.052,2.786,1.554,1.142,-1.716,8.667,4.643,0
4149,506,506,0,0,0,0,0,0,0,0,0,0,1,3,0,0,184,0,0,1,0,0,0,20.912,1.278,1.782,0,0,0,0,0,0,18.4,12.737,0
4150,9262,1423,5298,2541,0,0,0,0,0,0,0,0,0.84,5,0,0,838,0,0,0,0,0,0,55.449,0.823,1.066,0,0,0,0,0,0,33.52,56.886,1
4151,754,66,688,0,0.207,0,0.227,0,156,0,156,0,0.699,1,267,111,882,0.126,0.608,5,25.874,2.248,2.792,32.458,2.245,2.031,-5.35,4.449,-0.514,-0.572,-1.629,0.535,55.125,47.714,1
4152,760,425,335,0,0.33,0.266,0.412,0,251,113,138,0,0.751,5,518,267,716,0.373,1.129,8,15.772,1.732,1.372,19.944,2.513,2.327,-9.737,-1.444,0.675,1.63,1.168,-0.186,39.778,53.613,1
4153,5386,54,1746,3586,0.304,0.759,0.255,0.32,1635,41,446,1148,0.716,5,1847,212,412,0.515,1.695,25,45.104,1.21,1.328,43.128,0.882,0.943,2.607,-2.682,-0.03,-0.159,-0.662,0.304,31.692,29.235,0
4154,771,771,0,0,0.017,0.017,0,0,13,13,0,0,0.987,5,51,38,416,0.091,5.418,4,8.525,0.842,3.629,16.295,1.249,1.418,-1.984,0.467,1.282,0.482,2.342,-0.396,18.909,28.874,1
4155,104,104,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,11.16,1.665,2.52,0,0,0,0,0,0,0,0,1
4156,633,612,21,0,0,0,0,0,0,0,0,0,0.997,5,0,0,322,0,0,2,0,0,0,27.85,2.477,2.326,0,0,0,0,0,0,21.467,20.106,1
4157,435,435,0,0,0.014,0.014,0,0,6,6,0,0,0.706,6,55,49,501,0.098,7.091,5,13.158,2.286,0,13.846,2.174,2.482,0,0,0,0,0,0,33.4,59.768,1
4158,1071,386,685,0,0,0,0,0,0,0,0,0,0.996,5,0,0,235,0,0,1,0,0,0,24.304,1.692,2,0,0,0,0,0,0,18.077,12.313,1
4159,905,0,645,260,0.692,0,0.567,1,626,0,366,260,0.618,5,638,12,96,0.125,0.181,6,9.599,0.572,0.63,17.881,1.496,2.095,-1.907,-1.307,-0.312,-0.076,-0.594,0.609,32,36.083,0
4160,421,421,0,0,0,0,0,0,0,0,0,0,0.995,5,0,0,107,0,0,1,0,0,0,27.648,2.56,2.669,0,0,0,0,0,0,15.286,10.606,1
4161,489,375,114,0,0,0,0,0,0,0,0,0,1,6,0,0,262,0,0,1,0,0,0,17.88,1.555,1.872,0,0,0,0,0,0,17.467,14.651,1
4162,90,90,0,0,0,0,0,0,0,0,0,0,0.989,6,0,0,21,0,0,0,0,0,0,8.77,2.16,1.296,0,0,0,0,0,0,21,0,1
4163,83,83,0,0,0,0,0,0,0,0,0,0,0.94,1,0,0,0,0,0,1,0,0,0,8.446,0.639,1.31,0,0,0,0,0,0,0,0,1
4164,1076,802,274,0,0.02,0.026,0,0,21,21,0,0,0.654,1,105,84,562,0.149,7.658,3,6.444,1.361,1.562,52.236,1.966,2.077,-12.115,0.677,0.922,-0.389,-1.264,-0.049,20.444,17.008,1
4165,665,627,38,0,0,0,0,0,0,0,0,0,1,1,0,0,458,0,0,2,0,0,0,17.204,1.344,1.277,0,0,0,0,0,0,32.714,42.553,1
4166,340,27,313,0,0,0,0,0,0,0,0,0,1,6,0,0,229,0,0,1,0,0,0,31.956,1.541,1.781,0,0,0,0,0,0,32.714,16.263,1
4167,1867,604,1263,0,0.036,0.101,0.006,0,68,61,7,0,0.477,1,136,68,329,0.207,5.675,6,11.317,1.739,1.003,34.193,0.972,1.058,-15.661,-0.767,1.858,1.083,1.166,-0.776,32.9,36.64,1
4168,799,471,328,0,0,0,0,0,0,0,0,0,1,5,0,0,518,0,0,1,0,0,0,25.066,1.34,1.538,0,0,0,0,0,0,14,13.87,1
4169,1536,887,649,0,0.004,0.007,0,0,6,6,0,0,0.952,5,6,0,55,0,0,2,1.676,0.11,0,24.408,0.828,0.929,4.354,-0.196,-0.2,-0.03,0,0,11,7.975,1
4170,401,401,0,0,0,0,0,0,0,0,0,0,0.616,1,79,79,333,0.237,0,2,0,0,0,35.604,1.157,1.228,0,0,0,0,0,0,33.3,38.213,1
4171,103,103,0,0,0.029,0.029,0,0,3,3,0,0,0.755,2,135,132,496,0.266,9.137,6,5.198,0.05,0,17.221,2.135,3.218,0,0,0,0,0,0,165.333,133.909,1
4172,1101,606,236,259,0,0,0,0,0,0,0,0,0.686,5,0,0,163,0,0,0,0,0,0,69.847,1.354,2.102,0,0,0,0,0,0,14.818,9.321,1
4173,393,393,0,0,0.025,0.025,0,0,10,10,0,0,0.967,5,10,0,59,0,0,3,4.721,1.456,0,13.824,2.45,2.686,14.836,0.304,-1.549,0.724,0,0,5.364,3.772,1
4174,445,445,0,0,0.04,0.04,0,0,18,18,0,0,0.917,5,168,150,834,0.18,4.446,4,5.967,1.678,0.814,19.696,3.137,3.24,15.554,3.042,2.349,0.667,0,0,64.154,79.668,1
4175,362,288,74,0,0.025,0.017,0.054,0,9,5,4,0,0.823,1,74,65,144,0.451,18.156,5,5.126,1.208,4.63,20.722,1.807,1.953,-17.832,-1.319,0,0,0.247,0.553,24,27.398,1
4176,584,379,205,0,0.146,0.224,0,0,85,85,0,0,0.822,6,513,428,878,0.487,3.349,2,10.089,0.753,1.532,27.522,1.705,1.744,0,0,0,0,0,0,51.471,74.095,1
4177,132,132,0,0,0,0,0,0,0,0,0,0,1,6,0,0,53,0,0,1,0,0,0,6.557,1.179,1.598,0,0,0,0,0,0,17.667,13.768,0
4178,1440,255,946,239,0.044,0.208,0.012,0,64,53,11,0,0.624,3,119,55,241,0.228,5.135,4,8.644,1.949,1.386,27.398,1.314,1.615,2.487,-6.689,-0.602,-0.148,2.338,-2.27,21.909,17.845,1
4179,69,69,0,0,0.348,0.348,0,0,24,24,0,0,0.638,4,39,15,24,0.625,1.797,4,27.779,1.026,0.331,16.387,1.447,2.974,-14.037,-1.046,-0.989,-0.442,1.112,-0.551,24,0,1
4180,608,602,6,0,0.192,0.194,0,0,117,117,0,0,0.365,2,117,0,0,0,0,5,42.322,0.508,1.422,78.617,0.684,1.001,1.288,-0.713,-0.082,0.016,-0.133,0.023,0,0,0
4181,449,449,0,0,0.236,0.236,0,0,106,106,0,0,0.735,5,109,3,55,0.055,0.231,3,9.414,1.202,0.592,17.824,0.904,1.008,-0.308,-0.096,0.17,-0.138,-0.272,0.118,9.167,8.726,1
4182,1762,599,1092,71,0,0,0,0,0,0,0,0,1,1,0,0,416,0,0,3,0,0,0,44.564,1.548,1.822,0,0,0,0,0,0,24.471,11.853,1
4183,1832,966,438,428,0.019,0.036,0,0,35,35,0,0,0.943,5,140,105,684,0.154,8.035,6,21.964,0.378,1.476,70.286,1.368,1.75,0.104,2.393,-0.122,0.041,0.678,-0.335,29.739,29.82,1
4184,1440,751,541,148,0.06,0.04,0.104,0,86,30,56,0,0.979,5,86,0,282,0,0,5,42.637,0.706,0.688,39.715,1.199,1.793,-18.25,11.948,0.797,0.401,-3.06,-2.251,18.8,14.256,1
4185,483,390,93,0,0,0,0,0,0,0,0,0,1,1,0,0,192,0,0,1,0,0,0,19.796,1.897,2.383,0,0,0,0,0,0,24,20.881,1
4186,559,341,218,0,0,0,0,0,0,0,0,0,1,5,0,0,20,0,0,0,0,0,0,30.458,1.491,1.817,0,0,0,0,0,0,20,0,1
4187,6869,711,4314,1844,0.159,0.435,0.18,0.001,1089,309,778,2,0.378,3,1104,15,112,0.134,0.845,16,20.304,0.952,1.058,68.477,0.763,0.878,1.861,0.041,-0.052,-0.023,-0.36,0.122,22.4,6.829,0
4188,1140,332,290,518,0,0,0,0,0,0,0,0,1,5,0,0,111,0,0,2,0,0,0,45.837,1.706,1.586,0,0,0,0,0,0,18.5,10.966,1
4189,806,775,31,0,0,0,0,0,0,0,0,0,0.996,3,0,0,82,0,0,2,0,0,0,16.956,1.98,2.023,0,0,0,0,0,0,9.111,6.919,0
4190,95,95,0,0,0,0,0,0,0,0,0,0,1,1,0,0,85,0,0,1,0,0,0,8.117,1.746,1.535,0,0,0,0,0,0,21.25,27.05,1
4191,2118,1412,706,0,0.039,0.05,0.016,0,82,71,11,0,0.983,5,128,46,675,0.068,1.76,7,16.742,0.727,1.957,24.046,1.238,1.454,-6.159,-3.252,-0.228,-0.273,0.332,0.046,23.276,31.228,1
4192,523,43,480,0,0.291,0.326,0.288,0,152,14,138,0,0.501,4,152,0,0,0,0,4,20.136,0.993,1.294,20.444,1.278,1.965,-1.779,10.546,1.014,0.178,2.758,0.044,0,0,1
4193,1258,558,582,118,0,0,0,0,0,0,0,0,0.99,1,0,0,888,0,0,0,0,0,0,74.538,1.58,1.666,0,0,0,0,0,0,37,39.661,1
4194,303,209,94,0,0,0,0,0,0,0,0,0,1,5,0,0,27,0,0,0,0,0,0,14.789,1.102,1.57,0,0,0,0,0,0,27,0,1
4195,294,294,0,0,0,0,0,0,0,0,0,0,0.997,6,0,0,64,0,0,0,0,0,0,24.379,1.226,1.89,0,0,0,0,0,0,16,12.021,1
4196,153,153,0,0,0.614,0.614,0,0,94,94,0,0,0.809,4,94,0,27,0,0,1,7.967,0.871,0.785,12.514,1.525,1.285,8.74,2.875,1.276,0.459,0,0,27,0,0
4197,596,596,0,0,0.144,0.144,0,0,86,86,0,0,0.99,5,130,44,244,0.18,1.25,5,22.567,2.005,1.897,21.458,2.138,1.852,2.414,2.998,-2.252,0.177,-1.781,-0.75,34.857,39.718,1
4198,93,44,49,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,1,0,0,0,20.223,1.111,1.8,0,0,0,0,0,0,0,0,1
4199,483,463,20,0,0,0,0,0,0,0,0,0,0.998,2,0,0,62,0,0,2,0,0,0,16.387,1.51,1.744,0,0,0,0,0,0,10.333,6.675,1
4200,443,99,344,0,0.047,0.111,0.029,0,21,11,10,0,0.637,1,71,50,318,0.157,3.317,2,3.161,2.192,1.148,23.65,1.282,1.867,0,0,0,0,0,0,24.462,19.551,1
4201,690,202,488,0,0,0,0,0,0,0,0,0,1,6,0,0,404,0,0,3,0,0,0,20.065,1.499,1.69,0,0,0,0,0,0,25.25,24.131,1
4202,1218,1171,47,0,0,0,0,0,0,0,0,0,0.999,1,6,6,445,0.013,0,3,0,0,0,17.953,1.46,1.645,0,0,0,0,0,0,26.176,31.175,1
4203,1037,436,571,30,0.012,0.028,0,0,12,12,0,0,0.988,5,41,29,300,0.097,8.354,3,0.257,0.511,0.142,48.643,1.863,1.847,0,0,0,0,0,0,27.273,27.805,1
4204,309,286,23,0,0,0,0,0,0,0,0,0,0.994,5,0,0,108,0,0,2,0,0,0,23.033,1.879,2.401,0,0,0,0,0,0,27,25.07,1
4205,721,494,227,0,0.054,0.079,0,0,39,39,0,0,0.964,5,72,33,1160,0.028,0.526,5,11.747,0.706,0.677,19.026,1.332,1.577,6.128,2.109,-1.216,-0.483,-0.708,0.136,37.419,22.128,1
4206,1056,535,521,0,0.154,0.047,0.265,0,163,25,138,0,0.58,5,250,87,485,0.179,1.162,6,31.295,1.939,1.013,31.234,1.48,1.699,2.512,2.123,0.02,0.002,1.591,-2.216,24.25,25.121,1
4207,2273,372,1552,349,0.31,0.288,0.385,0,704,107,597,0,0.934,5,940,236,465,0.508,1.639,14,12.676,1.355,1.177,26.165,1.037,1.076,-3.226,-1.373,0.23,0.071,0.543,-0.538,17.222,16.923,1
4208,383,233,150,0,0,0,0,0,0,0,0,0,1,2,0,0,125,0,0,2,0,0,0,19.12,1.073,1.555,0,0,0,0,0,0,20.833,18.533,1
4209,460,274,186,0,0.009,0,0.022,0,4,0,4,0,0.824,5,4,0,104,0,0,1,0.108,0.086,0,22.979,1.663,2.524,3.097,-0.812,-0.688,-0.263,-0.029,0,26,23.345,1
4210,149,43,106,0,0.02,0.07,0,0,3,3,0,0,1,1,3,0,10,0,0,3,0.479,0.306,0,26.462,1.418,2.036,0.191,-0.203,0.684,0,0.552,-0.28,10,0,1
4211,773,501,272,0,0,0,0,0,0,0,0,0,1,5,0,0,204,0,0,2,0,0,0,30.607,1.253,1.858,0,0,0,0,0,0,18.545,16.115,1
4212,294,294,0,0,0,0,0,0,0,0,0,0,1,2,0,0,129,0,0,4,0,0,0,16.153,2.326,2.695,0,0,0,0,0,0,14.333,12.311,1
